Company,Sector,Date,index,Price,Open,High,Low,Change %,vol multiplier,Volume,Company Name,SubSector,Market Classification,Shares Outstanding,Market Cap
NB,CONSUMER GOODS,2000-07-07,4874,0.17,16.72,0.17,0.17,0.00%,1000000.0,11120000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-10,4873,0.17,16.8,0.17,0.17,0.00%,1000000.0,160880000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-11,4872,0.17,17.16,0.17,0.17,0.00%,1000000.0,13020000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-12,4871,0.17,16.8,0.17,0.17,0.00%,1000000.0,98500000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-13,4870,0.17,16.76,0.17,0.17,0.00%,1000000.0,51310000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-14,4869,0.18,17.59,0.18,0.18,5.88%,1000000.0,33300000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-07-17,4868,0.18,18.4,0.18,0.18,0.00%,1000000.0,130530000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-07-18,4867,0.18,17.6,0.18,0.18,0.00%,1000000.0,30560000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-07-19,4866,0.17,16.76,0.17,0.17,-5.56%,1000000.0,48740000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-20,4865,0.17,16.8,0.17,0.17,0.00%,1000000.0,34680000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-21,4864,0.17,16.56,0.17,0.17,0.00%,1000000.0,10510000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-24,4863,0.17,16.76,0.17,0.17,0.00%,1000000.0,74670000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-25,4862,0.17,16.78,0.17,0.17,0.00%,1000000.0,12980000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-26,4861,0.17,16.72,0.17,0.17,0.00%,1000000.0,30290000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-27,4860,0.16,16.4,0.16,0.16,-5.88%,1000000.0,7380000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-07-28,4859,0.17,16.75,0.17,0.17,6.25%,1000000.0,130230000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-07-31,4858,0.17,17.12,0.17,0.17,0.00%,1000000.0,11600000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-01,4857,0.17,16.96,0.17,0.17,0.00%,1000000.0,12560000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-02,4856,0.17,16.76,0.17,0.17,0.00%,1000000.0,29010000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-03,4855,0.17,16.8,0.17,0.17,0.00%,1000000.0,149190000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-04,4854,0.17,16.82,0.17,0.17,0.00%,1000000.0,19380000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-07,4853,0.16,16.48,0.16,0.16,-5.88%,1000000.0,21220000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-08-08,4852,0.17,17.2,0.17,0.17,6.25%,1000000.0,57610000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-09,4851,0.17,16.88,0.17,0.17,0.00%,1000000.0,38560000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-10,4850,0.16,16.4,0.16,0.16,-5.88%,1000000.0,22280000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-08-11,4849,0.17,16.68,0.17,0.17,6.25%,1000000.0,68890000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-14,4848,0.18,17.51,0.18,0.18,5.88%,1000000.0,131090000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-08-15,4847,0.17,16.97,0.17,0.17,-5.56%,1000000.0,11380000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-16,4846,0.17,16.96,0.17,0.17,0.00%,1000000.0,93180000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-17,4845,0.17,16.86,0.17,0.17,0.00%,1000000.0,7760000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-18,4844,0.17,16.88,0.17,0.17,0.00%,1000000.0,33050000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-21,4843,0.18,17.61,0.18,0.18,5.88%,1000000.0,122260000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-08-22,4842,0.18,17.61,0.18,0.18,0.00%,1000000.0,18150000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-08-23,4841,0.18,17.6,0.18,0.18,0.00%,1000000.0,36440000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-08-24,4840,0.18,17.6,0.18,0.18,0.00%,1000000.0,29640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-08-25,4839,0.17,16.88,0.17,0.17,-5.56%,1000000.0,9930000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-28,4838,0.17,16.76,0.17,0.17,0.00%,1000000.0,47580000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-29,4837,0.17,17.32,0.17,0.17,0.00%,1000000.0,27970000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-30,4836,0.17,16.77,0.17,0.17,0.00%,1000000.0,13000000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-08-31,4835,0.17,16.8,0.17,0.17,0.00%,1000000.0,33150000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-01,4834,0.17,16.8,0.17,0.17,0.00%,1000000.0,24190000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-04,4833,0.16,16.41,0.16,0.16,-5.88%,1000000.0,54690000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-09-05,4832,0.17,16.8,0.17,0.17,6.25%,1000000.0,195650000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-06,4831,0.17,16.8,0.17,0.17,0.00%,1000000.0,25870000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-07,4830,0.17,17.2,0.17,0.17,0.00%,1000000.0,23360000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-08,4829,0.17,17.3,0.17,0.17,0.00%,1000000.0,56710000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-11,4828,0.17,16.8,0.17,0.17,0.00%,1000000.0,68640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-12,4827,0.17,17.21,0.17,0.17,0.00%,1000000.0,48340000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-13,4826,0.17,17.32,0.17,0.17,0.00%,1000000.0,41650000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-14,4825,0.17,17.36,0.17,0.17,0.00%,1000000.0,50620000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-09-15,4824,0.18,18.08,0.18,0.18,5.88%,1000000.0,249450000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-18,4823,0.18,18.28,0.18,0.18,0.00%,1000000.0,25520000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-19,4822,0.18,18.4,0.18,0.18,0.00%,1000000.0,39660000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-20,4821,0.19,18.8,0.19,0.19,5.56%,1000000.0,8020000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-09-21,4820,0.19,19.2,0.19,0.19,0.00%,1000000.0,29640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-09-22,4819,0.19,19.2,0.19,0.19,0.00%,1000000.0,8850000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-09-25,4818,0.19,19.18,0.19,0.19,0.00%,1000000.0,19150000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-09-26,4817,0.18,18.4,0.18,0.18,-5.26%,1000000.0,13540000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-27,4816,0.18,18.4,0.18,0.18,0.00%,1000000.0,29000000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-28,4815,0.18,18.0,0.18,0.18,0.00%,1000000.0,23640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-09-29,4814,0.18,0.18,0.18,0.18,0.00%,1000000.0,10000000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-02,4813,0.18,0.18,19.32,13.48,0.00%,1000000.0,11020000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-03,4812,0.18,17.6,19.32,13.48,0.00%,1000000.0,20990000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-04,4811,0.18,17.61,19.32,13.48,0.00%,1000000.0,28080000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-05,4810,0.17,18.0,19.32,13.48,-5.56%,1000000.0,16399999.999999998,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-06,4809,0.18,17.4,19.32,13.48,5.88%,1000000.0,18060000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-09,4808,0.17,17.2,0.17,0.17,-5.56%,1000000.0,14860000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-10,4807,0.17,17.2,0.17,0.17,0.00%,1000000.0,25600000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-11,4806,0.17,17.2,0.17,0.17,0.00%,1000000.0,28730000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-12,4805,0.17,17.2,0.17,0.17,0.00%,1000000.0,8140000.000000001,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-13,4804,0.17,17.2,0.17,0.17,0.00%,1000000.0,26100000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-16,4803,0.18,17.6,0.18,0.18,5.88%,1000000.0,44320000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-17,4802,0.17,17.36,0.17,0.17,-5.56%,1000000.0,27970000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-18,4801,0.17,17.2,0.17,0.17,0.00%,1000000.0,18360000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-19,4800,0.18,17.59,0.18,0.18,5.88%,1000000.0,22260000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-10-20,4799,0.17,17.2,0.17,0.17,-5.56%,1000000.0,33440000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-23,4798,0.17,17.24,0.17,0.17,0.00%,1000000.0,11440000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-24,4797,0.17,17.24,0.17,0.17,0.00%,1000000.0,15920000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-25,4796,0.17,17.24,0.17,0.17,0.00%,1000000.0,15760000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-26,4795,0.17,17.35,0.17,0.17,0.00%,1000000.0,15510000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-27,4794,0.17,17.48,0.17,0.17,0.00%,1000000.0,20750000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-30,4793,0.17,17.49,0.17,0.17,0.00%,1000000.0,394290000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-10-31,4792,0.17,17.49,0.17,0.17,0.00%,1000000.0,29400000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-01,4791,0.18,17.56,0.18,0.18,5.88%,1000000.0,27450000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-02,4790,0.18,17.57,0.18,0.18,0.00%,1000000.0,100840000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-03,4789,0.18,17.56,0.18,0.18,0.00%,1000000.0,27250000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-06,4788,0.18,17.58,0.18,0.18,0.00%,1000000.0,17290000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-07,4787,0.18,0.18,19.32,13.48,0.00%,1000000.0,27840000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-08,4786,0.18,17.58,0.18,0.18,0.00%,1000000.0,94710000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-09,4785,0.17,17.32,0.17,0.17,-5.56%,1000000.0,19400000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-10,4784,0.17,17.28,0.17,0.17,0.00%,1000000.0,23410000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-13,4783,0.17,17.28,0.17,0.17,0.00%,1000000.0,21390000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-14,4782,0.17,16.88,0.17,0.17,0.00%,1000000.0,28650000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-15,4781,0.16,16.04,0.16,0.16,-5.88%,1000000.0,72190000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-11-16,4780,0.17,16.84,0.17,0.17,6.25%,1000000.0,36990000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-17,4779,0.17,17.19,0.17,0.17,0.00%,1000000.0,20010000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-20,4778,0.16,16.4,0.16,0.16,-5.88%,1000000.0,54210000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4957284307.2
NB,CONSUMER GOODS,2000-11-21,4777,0.17,16.66,0.17,0.17,6.25%,1000000.0,28520000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-22,4776,0.17,16.8,0.17,0.17,0.00%,1000000.0,19120000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-23,4775,0.17,16.96,0.17,0.17,0.00%,1000000.0,86880000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-24,4774,0.18,17.6,0.18,0.18,5.88%,1000000.0,86090000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-27,4773,0.17,17.44,0.17,0.17,-5.56%,1000000.0,28640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5267114576.400001
NB,CONSUMER GOODS,2000-11-28,4772,0.18,17.59,0.18,0.18,5.88%,1000000.0,2580000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-29,4771,0.18,17.92,0.18,0.18,0.00%,1000000.0,67630000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-11-30,4770,0.18,18.4,0.18,0.18,0.00%,1000000.0,19680000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-01,4769,0.18,0.18,0.18,0.18,0.00%,1000000.0,40370000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-04,4768,0.19,19.07,0.19,0.19,5.56%,1000000.0,115870000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-05,4767,0.19,18.8,0.19,0.19,0.00%,1000000.0,20450000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-06,4766,0.19,18.8,0.19,0.19,0.00%,1000000.0,45070000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-07,4765,0.19,18.72,0.19,0.19,0.00%,1000000.0,19370000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-08,4764,0.18,18.4,0.18,0.18,-5.26%,1000000.0,13720000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-11,4763,0.18,18.39,18.39,18.39,0.00%,1000000.0,27280000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-12,4762,0.18,18.39,18.39,18.39,0.00%,1000000.0,19630000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-13,4761,0.18,18.4,0.18,0.18,0.00%,1000000.0,23220000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5576944845.599999
NB,CONSUMER GOODS,2000-12-14,4760,0.19,18.56,0.19,0.19,5.56%,1000000.0,7620000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-15,4759,0.19,18.64,19.32,13.48,0.00%,1000000.0,23490000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-18,4758,0.19,19.44,19.44,19.44,0.00%,1000000.0,53020000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-19,4757,0.2,19.44,20.4,0.2,5.26%,1000000.0,27320000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2000-12-20,4756,0.2,19.52,0.2,0.2,0.00%,1000000.0,21120000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2000-12-21,4755,0.19,18.8,0.19,0.19,-5.00%,1000000.0,28620000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-22,4754,0.19,19.2,0.19,0.19,0.00%,1000000.0,14540000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-27,4753,0.19,0.19,0.19,0.19,0.00%,1000000.0,33230000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,5886775114.8
NB,CONSUMER GOODS,2000-12-28,4752,0.2,19.99,0.2,0.2,5.26%,1000000.0,24940000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2000-12-29,4751,0.2,19.61,0.2,0.2,0.00%,1000000.0,14600000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2001-01-02,4750,0.2,0.2,19.7,19.61,0.00%,1000000.0,13130000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2001-01-03,4749,0.2,0.2,20.08,19.61,0.00%,1000000.0,14640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2001-01-04,4748,0.21,20.08,20.72,19.61,5.00%,1000000.0,24550000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6506435653.2
NB,CONSUMER GOODS,2001-01-05,4747,0.2,20.3,0.2,0.2,-4.76%,1000000.0,39140000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6196605384.0
NB,CONSUMER GOODS,2001-01-08,4746,0.21,20.75,20.75,0.21,5.00%,1000000.0,23270000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,6506435653.2
