ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-04-24,3.2358250208653248,0.5747098352677085,4.7523452096496746,3.2358250208653248,3.2358250208653248,-0.5856989103416266,-0.5856989103416266,-0.5856989103416266,-0.038409245424888126,-0.038409245424888126,-0.038409245424888126,-0.5472896649167385,-0.5472896649167385,-0.5472896649167385,0.0,0.0,0.0,2.650126110523698
2012-04-25,3.2473343182299232,0.6200914753751172,4.778141621338064,3.2473343182299232,3.2473343182299232,-0.5629508218218007,-0.5629508218218007,-0.5629508218218007,-0.03479725252871172,-0.03479725252871172,-0.03479725252871172,-0.5281535692930889,-0.5281535692930889,-0.5281535692930889,0.0,0.0,0.0,2.6843834964081226
2012-04-26,3.2588436155945217,0.6193120365356163,4.71765598385031,3.2588436155945217,3.2588436155945217,-0.5357654442557339,-0.5357654442557339,-0.5357654442557339,-0.02820188042998835,-0.02820188042998835,-0.02820188042998835,-0.5075635638257456,-0.5075635638257456,-0.5075635638257456,0.0,0.0,0.0,2.7230781713387877
2012-04-27,3.2703529129591202,0.7714279602164151,4.782763822156316,3.2703529129591202,3.2703529129591202,-0.48668253107253595,-0.48668253107253595,-0.48668253107253595,-0.000609317210725329,-0.000609317210725329,-0.000609317210725329,-0.4860732138618107,-0.4860732138618107,-0.4860732138618107,0.0,0.0,0.0,2.7836703818865844
2012-04-30,3.3048808050529157,0.9614482162926923,4.838651899557949,3.3048808050529157,3.3048808050529157,-0.4420948663526784,-0.4420948663526784,-0.4420948663526784,-0.020390097984726015,-0.020390097984726015,-0.020390097984726015,-0.42170476836795245,-0.42170476836795245,-0.42170476836795245,0.0,0.0,0.0,2.8627859387002372
2012-05-02,3.3278993997821127,0.9216212243594617,4.997208887407665,3.3278993997821127,3.3278993997821127,-0.41876223014412595,-0.41876223014412595,-0.41876223014412595,-0.03479725252870084,-0.03479725252870084,-0.03479725252870084,-0.3839649776154251,-0.3839649776154251,-0.3839649776154251,0.0,0.0,0.0,2.9091371696379866
2012-05-03,3.3394086971467107,0.8220519680421298,4.923298710364064,3.3394086971467107,3.3394086971467107,-0.3961441897215357,-0.3961441897215357,-0.3961441897215357,-0.028201880430034392,-0.028201880430034392,-0.028201880430034392,-0.36794230929150135,-0.36794230929150135,-0.36794230929150135,0.0,0.0,0.0,2.943264507425175
2012-05-04,3.3509179945113092,1.0687527224112705,4.902996806594707,3.3509179945113092,3.3509179945113092,-0.35486025596993825,-0.35486025596993825,-0.35486025596993825,-0.0006093172108328562,-0.0006093172108328562,-0.0006093172108328562,-0.3542509387591054,-0.3542509387591054,-0.3542509387591054,0.0,0.0,0.0,2.996057738541371
2012-05-07,3.3854458866051047,0.9924792142899913,5.076110824872375,3.3854458866051047,3.3854458866051047,-0.3494643401627844,-0.3494643401627844,-0.3494643401627844,-0.020390097984765508,-0.020390097984765508,-0.020390097984765508,-0.32907424217801895,-0.32907424217801895,-0.32907424217801895,0.0,0.0,0.0,3.0359815464423203
2012-05-08,3.396955183969703,1.0425184217689414,4.944682656324343,3.396955183969703,3.396955183969703,-0.3646122690759736,-0.3646122690759736,-0.3646122690759736,-0.03840924542488344,-0.03840924542488344,-0.03840924542488344,-0.32620302365109016,-0.32620302365109016,-0.32620302365109016,0.0,0.0,0.0,3.0323429148937295
2012-05-09,3.408464481334302,0.9781862170309951,5.036760845696932,3.408464481334302,3.408464481334302,-0.360790684610218,-0.360790684610218,-0.360790684610218,-0.03479725252870555,-0.03479725252870555,-0.03479725252870555,-0.32599343208151244,-0.32599343208151244,-0.32599343208151244,0.0,0.0,0.0,3.047673796724084
2012-05-10,3.4199737786989,0.9471838607462201,4.997372462996147,3.4199737786989,3.4199737786989,-0.35646687664677695,-0.35646687664677695,-0.35646687664677695,-0.02820188043000565,-0.02820188043000565,-0.02820188043000565,-0.3282649962167713,-0.3282649962167713,-0.3282649962167713,0.0,0.0,0.0,3.063506902052123
2012-05-11,3.4314830760634987,0.9937845771654389,5.079347076129723,3.4314830760634987,3.4314830760634987,-0.33337296760820434,-0.33337296760820434,-0.33337296760820434,-0.0006093172107798084,-0.0006093172107798084,-0.0006093172107798084,-0.3327636503974245,-0.3327636503974245,-0.3327636503974245,0.0,0.0,0.0,3.098110108455294
2012-05-14,3.4660109681572937,1.0684769496807256,5.127146461475312,3.4660109681572937,3.4660109681572937,-0.37654199581231435,-0.37654199581231435,-0.37654199581231435,-0.020390097984694953,-0.020390097984694953,-0.020390097984694953,-0.3561518978276194,-0.3561518978276194,-0.3561518978276194,0.0,0.0,0.0,3.0894689723449793
2012-05-15,3.4775202655218926,1.1186716285746212,5.079767652459839,3.4775202655218926,3.4775202655218926,-0.4042606377160096,-0.4042606377160096,-0.4042606377160096,-0.03840924542488492,-0.03840924542488492,-0.03840924542488492,-0.3658513922911248,-0.3658513922911248,-0.3658513922911248,0.0,0.0,0.0,3.073259627805883
2012-05-16,3.489029562886491,0.9321734897982625,5.238071102777819,3.489029562886491,3.489029562886491,-0.41052602132739624,-0.41052602132739624,-0.41052602132739624,-0.03479725252871761,-0.03479725252871761,-0.03479725252871761,-0.37572876879867867,-0.37572876879867867,-0.37572876879867867,0.0,0.0,0.0,3.078503541559095
